SAMPLE	BIN1	BIN1_CONTIGS	BIN1_GC_BIN	BIN1_GC	BIN1_GD	BIN1_RD	BIN2	BIN2_CONTIGS	BIN2_GC_BIN	BIN2_GC	BIN2_GD	BIN2_RD	MERGE_GC_BIN	MERGE_GC	MERGE_GD	MERGE_RD	MERGE_PATH	MILP_INFEASIBLE	BINS_OVERLAP	IS_SUBSET
abau-SAMN27010226	PBF_P1	134:8731	4	0.0	0.4937503615187212	2.010272256996261	PBF_P2	203:3568	5	0.0	0.3449427313456179	0.9518501136381613	0	0	0	0		1	False	0
abau-SAMN27010226	PBF_P1	134:8731	4	0.0	0.4937503615187212	2.010272256996261	PBF_P3	175:5450	4	0.0	0.23457904961165477	0.8624740952451262	0	0	0	0		1	False	0
abau-SAMN27010226	PBF_P1	134:8731	4	0.0	0.4937503615187212	2.010272256996261	PBF_P4	141:8360	4	0.0	0.14521334850285006	0.889604876685457	0	0	0	0		1	False	0
abau-SAMN27010226	PBF_P1	134:8731	4	0.0	0.4937503615187212	2.010272256996261	PBF_P5	158:6779	4	0.0	0.22110850845429397	0.8021324952409076	0	0	0	0		1	False	0
abau-SAMN27010226	PBF_P1	134:8731	4	0.0	0.4937503615187212	2.010272256996261	PBF_P6	170:5811	4	0.0	0.3987684255086895	0.6131029282260319	0	0	0	0		1	False	0
abau-SAMN27010226	PBF_P1	134:8731	4	0.0	0.4937503615187212	2.010272256996261	PBF_P7	91:14599	4	0.0	0.32322478268098054	0.6519244662170357	0	0	0	0		1	False	0
abau-SAMN27010226	PBF_P1	134:8731	4	0.0	0.4937503615187212	2.010272256996261	PBF_P8	225:2925	4	0.0	0.18433617730554375	0.7300474063605731	0	0	0	0		1	False	0
abau-SAMN27010226	PBF_P1	134:8731	4	0.0	0.4937503615187212	2.010272256996261	PBF_P9	181:4857	4	0.0	0.0937874807762793	0.6633041020475962	0	0	0	0		1	False	0
abau-SAMN27010226	PBF_P1	134:8731	4	0.0	0.4937503615187212	2.010272256996261	PBF_P10	179:4969	4	0.0	0.09049599281208354	0.6515131540785818	0	0	0	0		1	False	0
abau-SAMN27010226	PBF_P1	134:8731	4	0.0	0.4937503615187212	2.010272256996261	PBF_P11	223:2970	4	0.0	0.12182868531331259	0.5366305098688547	0	0	0	0		1	False	0
abau-SAMN27010226	PBF_P1	134:8731	4	0.0	0.4937503615187212	2.010272256996261	PBF_P12	221:2983	3	0.0	0.17583867168903056	0.34459994621302803	0	0	0	0		1	False	0
abau-SAMN27010226	PBF_P1	134:8731	4	0.0	0.4937503615187212	2.010272256996261	PBF_P13	229:2741	4	0.0	0.08872197276561544	0.366951596998476	0	0	0	0		1	False	0
abau-SAMN27010226	PBF_P2	203:3568	5	0.0	0.3449427313456179	0.9518501136381613	PBF_P3	175:5450	4	0.0	0.23457904961165477	0.8624740952451262	0	0	0	0		1	False	0
abau-SAMN27010226	PBF_P2	203:3568	5	0.0	0.3449427313456179	0.9518501136381613	PBF_P4	141:8360	4	0.0	0.14521334850285006	0.889604876685457	0	0	0	0		1	False	0
abau-SAMN27010226	PBF_P2	203:3568	5	0.0	0.3449427313456179	0.9518501136381613	PBF_P5	158:6779	4	0.0	0.22110850845429397	0.8021324952409076	0	0	0	0		1	False	0
abau-SAMN27010226	PBF_P2	203:3568	5	0.0	0.3449427313456179	0.9518501136381613	PBF_P6	170:5811	4	0.0	0.3987684255086895	0.6131029282260319	0	0	0	0		1	False	0
