plasmid	contigs
PBF_P1	Contig:47:367.635:1,Contig:250:186.389:1,Contig:104:56.6346:5p:1:28:1,Contig:102:58.8987:5p:1:97:1,Contig:137:58.4287:1,Contig:236:64.8783:1,Contig:71:128.326:1,Contig:102:58.8987:5p:1:299:1,Contig:84:349.577:1,Contig:177:197.741:1,Contig:248:120.269:1,Contig:126:57.5165:5p:1:21:1,Contig:46:124.708:1,Contig:59:121.903:1,Contig:102:58.8987:5p:1:535:1,Contig:283:139.257:1,Contig:102:58.8987:5p:1:19:1,Contig:106:118.606:1,Contig:143:798.314:1,Contig:128:253.153:1,Contig:63:121.06:1,Contig:72:235.242:1,Contig:126:57.5165:5p:1:15:1,Contig:153:671.902:1,Contig:102:58.8987:5p:1:482:1,Contig:102:58.8987:5p:1:93:1,Contig:184:115.061:1,Contig:158:116.008:1,Contig:187:1327.25:1,Contig:28:642.33:1,Contig:41:58.0466:1,Contig:302:576.52:1,Contig:104:56.6346:5p:1:27:1,Contig:102:58.8987:5p:1:530:1,Contig:252:80.0439:1,Contig:101:187.415:1,Contig:8:60.8383:1,Contig:218:55.4711:1,Contig:243:62.0168:1,Contig:102:58.8987:5p:1:118:1,Contig:102:58.8987:5p:1:234:1,Contig:182:59.4006:1,Contig:104:56.6346:5p:1:93:1,Contig:102:58.8987:5p:1:126:1,Contig:291:144.99:1,Contig:34:354.986:1,Contig:99:348.789:1,Contig:175:813.902:1,Contig:102:58.8987:5p:1:423:1,Contig:102:58.8987:5p:1:394:1,Contig:215:453.97:1,Contig:93:62.3724:1,Contig:173:425.618:1,Contig:258:861.771:1,Contig:104:56.6346:5p:1:102:1,Contig:102:58.8987:5p:1:536:1,Contig:102:58.8987:5p:1:129:1,Contig:235:182.324:1,Contig:279:741.814:1,Contig:253:180.871:1,Contig:222:91.1807:1,Contig:226:1331.72:1,Contig:286:97.7983:1,Contig:277:154.912:1,Contig:100:58.5057:1,Contig:37:51.8089:1,Contig:242:153.028:1,Contig:68:281.549:1,Contig:102:58.8987:5p:1:573:1,Contig:96:92.4443:1,Contig:104:56.6346:5p:1:87:1,Contig:247:844.663:1,Contig:129:594.867:1,Contig:104:56.6346:5p:1:29:1,Contig:102:58.8987:5p:1:366:1,Contig:102:58.8987:5p:1:72:1,Contig:102:58.8987:5p:1:514:1,Contig:102:58.8987:5p:1:113:1,Contig:102:58.8987:5p:1:393:1,Contig:107:1219.75:1,Contig:102:58.8987:5p:1:442:1,Contig:25:1216.5:1,Contig:102:58.8987:5p:1:392:1,Contig:131:65.461:1
PBF_P2	Contig:47:367.635:1,Contig:250:186.389:1,Contig:104:56.6346:5p:1:28:1,Contig:102:58.8987:5p:1:97:1,Contig:137:58.4287:1,Contig:102:58.8987:5p:1:420:1,Contig:236:64.8783:1,Contig:6:51.8347:1,Contig:71:128.326:1,Contig:102:58.8987:5p:1:299:1,Contig:84:349.577:1,Contig:177:197.741:1,Contig:102:58.8987:5p:1:396:1,Contig:248:120.269:1,Contig:126:57.5165:5p:1:21:1,Contig:46:124.708:1,Contig:59:121.903:1,Contig:102:58.8987:5p:1:535:1,Contig:102:58.8987:5p:1:438:1,Contig:283:139.257:1,Contig:102:58.8987:5p:1:19:1,Contig:106:118.606:1,Contig:143:798.314:1,Contig:128:253.153:1,Contig:79:60.8411:1,Contig:63:121.06:1,Contig:72:235.242:1,Contig:126:57.5165:5p:1:15:1,Contig:153:671.902:1,Contig:194:50.2302:1,Contig:102:58.8987:5p:1:482:1,Contig:102:58.8987:5p:1:93:1,Contig:184:115.061:1,Contig:240:60.1505:1,Contig:158:116.008:1,Contig:187:1327.25:1,Contig:28:642.33:1,Contig:159:1127.35:1,Contig:104:56.6346:5p:1:101:1,Contig:41:58.0466:1,Contig:104:56.6346:5p:1:27:1,Contig:102:58.8987:5p:1:530:1,Contig:252:80.0439:1,Contig:101:187.415:1,Contig:155:123.361:1,Contig:102:58.8987:5p:1:302:1,Contig:102:58.8987:5p:1:118:1,Contig:104:56.6346:5p:1:93:1,Contig:214:52.2749:1,Contig:102:58.8987:5p:1:126:1,Contig:291:144.99:1,Contig:34:354.986:1,Contig:99:348.789:1,Contig:175:813.902:1,Contig:102:58.8987:5p:1:423:1,Contig:102:58.8987:5p:1:394:1,Contig:215:453.97:1,Contig:258:861.771:1,Contig:173:425.618:1,Contig:102:58.8987:5p:1:130:1,Contig:102:58.8987:5p:1:536:1,Contig:102:58.8987:5p:1:129:1,Contig:235:182.324:1,Contig:279:741.814:1,Contig:253:180.871:1,Contig:222:91.1807:1,Contig:226:1331.72:1,Contig:286:97.7983:1,Contig:277:154.912:1,Contig:100:58.5057:1,Contig:37:51.8089:1,Contig:242:153.028:1,Contig:68:281.549:1,Contig:102:58.8987:5p:1:573:1,Contig:96:92.4443:1,Contig:104:56.6346:5p:1:87:1,Contig:247:844.663:1,Contig:129:594.867:1,Contig:104:56.6346:5p:1:29:1,Contig:102:58.8987:5p:1:366:1,Contig:102:58.8987:5p:1:72:1,Contig:102:58.8987:5p:1:514:1,Contig:102:58.8987:5p:1:113:1,Contig:102:58.8987:5p:1:393:1,Contig:264:60.2443:1,Contig:107:1219.75:1,Contig:102:58.8987:5p:1:442:1,Contig:25:1216.5:1,Contig:102:58.8987:5p:1:392:1,Contig:131:65.461:1
PBF_P3	Contig:47:367.635:1,Contig:250:186.389:1,Contig:104:56.6346:5p:1:28:1,Contig:102:58.8987:5p:1:97:1,Contig:137:58.4287:1,Contig:236:64.8783:1,Contig:6:51.8347:1,Contig:71:128.326:1,Contig:84:349.577:1,Contig:177:197.741:1,Contig:102:58.8987:5p:1:396:1,Contig:126:57.5165:5p:1:21:1,Contig:102:58.8987:5p:1:535:1,Contig:102:58.8987:5p:1:438:1,Contig:102:58.8987:5p:1:19:1,Contig:143:798.314:1,Contig:79:60.8411:1,Contig:66:49.3137:1,Contig:72:235.242:1,Contig:126:57.5165:5p:1:15:1,Contig:153:671.902:1,Contig:194:50.2302:1,Contig:102:58.8987:5p:1:482:1,Contig:102:58.8987:5p:1:93:1,Contig:184:115.061:1,Contig:158:116.008:1,Contig:187:1327.25:1,Contig:28:642.33:1,Contig:159:1127.35:1,Contig:202:102.711:1,Contig:104:56.6346:5p:1:101:1,Contig:104:56.6346:5p:1:27:1,Contig:102:58.8987:5p:1:530:1,Contig:252:80.0439:1,Contig:32:158.877:1,Contig:243:62.0168:1,Contig:155:123.361:1,Contig:102:58.8987:5p:1:118:1,Contig:102:58.8987:5p:1:234:1,Contig:182:59.4006:1,Contig:214:52.2749:1,Contig:102:58.8987:5p:1:126:1,Contig:291:144.99:1,Contig:99:348.789:1,Contig:175:813.902:1,Contig:102:58.8987:5p:1:423:1,Contig:102:58.8987:5p:1:394:1,Contig:288:59.8157:1,Contig:215:453.97:1,Contig:173:425.618:1,Contig:206:60.0413:1,Contig:12:55.17:1,Contig:102:58.8987:5p:1:536:1,Contig:102:58.8987:5p:1:129:1,Contig:235:182.324:1,Contig:253:180.871:1,Contig:279:741.814:1,Contig:222:91.1807:1,Contig:226:1331.72:1,Contig:286:97.7983:1,Contig:277:154.912:1,Contig:100:58.5057:1,Contig:92:58.6379:1,Contig:37:51.8089:1,Contig:242:153.028:1,Contig:68:281.549:1,Contig:96:92.4443:1,Contig:104:56.6346:5p:1:87:1,Contig:129:594.867:1,Contig:104:56.6346:5p:1:29:1,Contig:102:58.8987:5p:1:366:1,Contig:102:58.8987:5p:1:72:1,Contig:102:58.8987:5p:1:113:1,Contig:102:58.8987:5p:1:393:1,Contig:264:60.2443:1,Contig:107:1219.75:1,Contig:102:58.8987:5p:1:442:1,Contig:25:1216.5:1,Contig:102:58.8987:5p:1:392:1
PBF_P4	Contig:47:367.635:1,Contig:250:186.389:1,Contig:104:56.6346:5p:1:28:1,Contig:102:58.8987:5p:1:118:1,Contig:194:50.2302:1,Contig:102:58.8987:5p:1:234:1,Contig:102:58.8987:5p:1:97:1,Contig:102:58.8987:5p:1:482:1,Contig:137:58.4287:1,Contig:153:671.902:1,Contig:68:281.549:1,Contig:102:58.8987:5p:1:93:1,Contig:102:58.8987:5p:1:356:1,Contig:214:52.2749:1,Contig:102:58.8987:5p:1:126:1,Contig:184:115.061:1,Contig:259:59.1078:1,Contig:291:144.99:1,Contig:236:64.8783:1,Contig:102:58.8987:5p:1:539:1,Contig:187:1327.25:1,Contig:6:51.8347:1,Contig:28:642.33:1,Contig:99:348.789:1,Contig:104:56.6346:5p:1:87:1,Contig:247:844.663:1,Contig:175:813.902:1,Contig:129:594.867:1,Contig:126:57.5165:5p:1:15:1,Contig:45:52.9764:1,Contig:104:56.6346:5p:1:29:1,Contig:102:58.8987:5p:1:423:1,Contig:104:56.6346:5p:1:101:1,Contig:104:56.6346:5p:1:98:1,Contig:102:58.8987:5p:1:72:1,Contig:102:58.8987:5p:1:394:1,Contig:168:76.7354:1,Contig:30:54.0142:1,Contig:215:453.97:1,Contig:104:56.6346:5p:1:27:1,Contig:173:425.618:1,Contig:102:58.8987:5p:1:530:1,Contig:206:60.0413:1,Contig:126:57.5165:5p:1:21:1,Contig:252:80.0439:1,Contig:102:58.8987:5p:1:113:1,Contig:102:58.8987:5p:1:203:1,Contig:102:58.8987:5p:1:536:1,Contig:102:58.8987:5p:1:129:1,Contig:102:58.8987:5p:1:535:1,Contig:102:58.8987:5p:1:393:1,Contig:264:60.2443:1,Contig:253:180.871:1,Contig:279:741.814:1,Contig:102:58.8987:5p:1:438:1,Contig:162:53.6509:1,Contig:283:139.257:1,Contig:102:58.8987:5p:1:19:1,Contig:107:1219.75:1,Contig:102:58.8987:5p:1:442:1,Contig:143:798.314:1,Contig:25:1216.5:1,Contig:102:58.8987:5p:1:392:1,Contig:226:1331.72:1,Contig:66:49.3137:1,Contig:79:60.8411:1,Contig:102:58.8987:5p:1:538:1,Contig:155:123.361:1,Contig:100:58.5057:1,Contig:109:58.4734:1,Contig:307:69.9088:1,Contig:22:679.436:1
PBF_P5	Contig:3:178.378:Circ:1
PBF_P6	Contig:102:58.8987:5p:1:118:1,Contig:250:186.389:1,Contig:104:56.6346:5p:1:28:1,Contig:227:63.7351:1,Contig:153:671.902:1,Contig:102:58.8987:5p:1:234:1,Contig:102:58.8987:5p:1:97:1,Contig:102:58.8987:5p:1:482:1,Contig:102:58.8987:5p:1:93:1,Contig:104:56.6346:5p:1:92:1,Contig:126:57.5165:1,Contig:102:58.8987:5p:1:126:1,Contig:184:115.061:1,Contig:291:144.99:1,Contig:236:64.8783:1,Contig:91:299.034:1,Contig:187:1327.25:1,Contig:99:348.789:1,Contig:28:642.33:1,Contig:104:56.6346:5p:1:87:1,Contig:159:1127.35:1,Contig:247:844.663:1,Contig:102:58.8987:5p:1:206:1,Contig:126:57.5165:5p:1:15:1,Contig:104:56.6346:5p:1:29:1,Contig:102:58.8987:5p:1:423:1,Contig:41:58.0466:1,Contig:102:58.8987:5p:1:72:1,Contig:102:58.8987:5p:1:394:1,Contig:215:453.97:1,Contig:104:56.6346:5p:1:27:1,Contig:173:425.618:1,Contig:102:58.8987:5p:1:396:1,Contig:216:58.7418:1,Contig:126:57.5165:5p:1:21:1,Contig:102:58.8987:5p:1:530:1,Contig:102:58.8987:5p:1:113:1,Contig:102:58.8987:5p:1:536:1,Contig:102:58.8987:5p:1:129:1,Contig:102:58.8987:5p:1:535:1,Contig:102:58.8987:5p:1:393:1,Contig:264:60.2443:1,Contig:126:57.5165:5p:1:9:1,Contig:253:180.871:1,Contig:279:741.814:1,Contig:102:58.8987:5p:1:438:1,Contig:65:62.8711:1,Contig:102:58.8987:5p:1:19:1,Contig:107:1219.75:1,Contig:102:58.8987:5p:1:442:1,Contig:143:798.314:1,Contig:280:62.8034:1,Contig:102:58.8987:5p:1:392:1,Contig:226:1331.72:1,Contig:66:49.3137:1,Contig:79:60.8411:1,Contig:122:146.377:1,Contig:109:58.4734:1,Contig:22:679.436:1
PBF_P7	Contig:102:58.8987:5p:1:234:1,Contig:143:798.314:1,Contig:25:1216.5:1,Contig:102:58.8987:5p:1:530:1,Contig:155:123.361:1,Contig:102:58.8987:5p:1:536:1,Contig:102:58.8987:5p:1:93:1,Contig:28:642.33:1,Contig:259:59.1078:1,Contig:279:741.814:1,Contig:102:58.8987:5p:1:423:1,Contig:283:139.257:1,Contig:102:58.8987:5p:1:19:1,Contig:102:58.8987:5p:1:442:1
PBF_P8	Contig:153:671.902:1,Contig:122:146.377:1,Contig:126:57.5165:5p:1:9:1
PBF_P9	Contig:102:58.8987:5p:1:234:1,Contig:143:798.314:1,Contig:25:1216.5:1,Contig:102:58.8987:5p:1:530:1,Contig:102:58.8987:5p:1:536:1,Contig:102:58.8987:5p:1:93:1,Contig:28:642.33:1,Contig:183:68.392:1,Contig:279:741.814:1,Contig:102:58.8987:5p:1:423:1,Contig:283:139.257:1,Contig:102:58.8987:5p:1:19:1,Contig:102:58.8987:5p:1:442:1
PBF_P10	Contig:2:132.973:Circ:1
